year;from_country_id;to_country_id;from_country;to_country;total_points
2019;fr;ch;fr;ch;4
2019;fr;se;fr;se;10
2019;fr;no;fr;no;8
2019;fr;mk;fr;mk;7
2019;fr;az;fr;az;6
2019;fr;au;fr;au;10
2019;fr;is;fr;is;6
2019;fr;cz;fr;cz;3
2019;fr;dk;fr;dk;5
2019;fr;cy;fr;cy;0
2019;fr;mt;fr;mt;0
2019;fr;si;fr;si;0
2019;fr;fr;fr;fr;0
2019;fr;al;fr;al;0
2019;fr;rs;fr;rs;0
2019;fr;sm;fr;sm;0
2019;fr;ee;fr;ee;0
2019;fr;gr;fr;gr;0
2019;fr;es;fr;es;7
2019;fr;il;fr;il;12
2019;fr;by;fr;by;0
2019;fr;de;fr;de;0
2019;fr;gb;fr;gb;0
2019;ge;nl;ge;nl;13
2019;ge;it;ge;it;1
2019;ge;ru;ge;ru;8
2019;ge;ch;ge;ch;3
2019;ge;se;ge;se;8
2019;ge;no;ge;no;0
2019;ge;mk;ge;mk;2
2019;ge;az;ge;az;17
2019;ge;au;ge;au;0
2019;ge;is;ge;is;3
2019;ge;cz;ge;cz;12
2019;ge;dk;ge;dk;7
2019;ge;cy;ge;cy;18
2019;ge;mt;ge;mt;0
2019;ge;si;ge;si;4
2019;ge;fr;ge;fr;5
2019;ge;al;ge;al;0
2019;ge;rs;ge;rs;0
2019;ge;sm;ge;sm;10
2019;ge;ee;ge;ee;0
2019;ge;gr;ge;gr;0
2019;ge;es;ge;es;0
2019;ge;il;ge;il;4
2019;ge;by;ge;by;0
2019;ge;de;ge;de;0
2019;ge;gb;ge;gb;1
2019;de;nl;de;nl;15
2019;de;it;de;it;18
2019;de;ru;de;ru;8
2019;de;ch;de;ch;16
2019;de;se;de;se;3
2019;de;no;de;no;17
2019;de;mk;de;mk;7
2019;de;az;de;az;0
2019;de;au;de;au;15
2019;de;is;de;is;2
2019;de;cz;de;cz;0
2019;de;dk;de;dk;5
2019;de;cy;de;cy;0
2019;de;mt;de;mt;3
2019;de;si;de;si;3
2019;de;fr;de;fr;4
2019;de;al;de;al;0
2019;de;rs;de;rs;0
2019;de;sm;de;sm;0
2019;de;ee;de;ee;0
2019;de;gr;de;gr;0
2019;de;es;de;es;0
2019;de;il;de;il;0
2019;de;by;de;by;0
2019;de;de;de;de;0
2019;de;gb;de;gb;0
2019;gr;nl;gr;nl;6
2019;gr;it;gr;it;17
2019;gr;ru;gr;ru;18
2019;gr;ch;gr;ch;7
2019;gr;se;gr;se;0
2019;gr;no;gr;no;0
2019;gr;mk;gr;mk;1
2019;gr;az;gr;az;8
2019;gr;au;gr;au;5
2019;gr;is;gr;is;2
2019;gr;cz;gr;cz;0
2019;gr;dk;gr;dk;0
2019;gr;cy;gr;cy;24
2019;gr;mt;gr;mt;5
2019;gr;si;gr;si;4
2019;gr;fr;gr;fr;1
2019;gr;al;gr;al;8
2019;gr;rs;gr;rs;0
2019;gr;sm;gr;sm;6
2019;gr;ee;gr;ee;0
2019;gr;gr;gr;gr;0
2019;gr;es;gr;es;4
2019;gr;il;gr;il;0
2019;gr;by;gr;by;0
2019;gr;de;gr;de;0
2019;gr;gb;gr;gb;0
2019;hu;nl;hu;nl;9
2019;hu;it;hu;it;11
2019;hu;ru;hu;ru;7
2019;hu;ch;hu;ch;8
2019;hu;se;hu;se;4
2019;hu;no;hu;no;10
2019;hu;mk;hu;mk;10
2019;hu;az;hu;az;7
2019;hu;au;hu;au;0
2019;hu;is;hu;is;12
2019;hu;cz;hu;cz;12
2019;hu;dk;hu;dk;6
2019;hu;cy;hu;cy;0
2019;hu;mt;hu;mt;0
2019;hu;si;hu;si;3
2019;hu;fr;hu;fr;1
2019;hu;al;hu;al;0
2019;hu;rs;hu;rs;0
2019;hu;sm;hu;sm;6
2019;hu;ee;hu;ee;0
2019;hu;gr;hu;gr;0
2019;hu;es;hu;es;0
2019;hu;il;hu;il;0
2019;hu;by;hu;by;8
2019;hu;de;hu;de;0
2019;hu;gb;hu;gb;2
2019;is;nl;is;nl;12
2019;is;it;is;it;9
2019;is;ru;is;ru;0
2019;is;ch;is;ch;12
2019;is;se;is;se;20
2019;is;no;is;no;12
2019;is;mk;is;mk;8
2019;is;az;is;az;4
2019;is;au;is;au;20
2019;is;is;is;is;0
2019;is;cz;is;cz;8
2019;is;dk;is;dk;4
2019;is;cy;is;cy;0
2019;is;mt;is;mt;0
2019;is;si;is;si;0
2019;is;fr;is;fr;1
2019;is;al;is;al;0
2019;is;rs;is;rs;2
2019;is;sm;is;sm;1
2019;is;ee;is;ee;3
2019;is;gr;is;gr;0
2019;is;es;is;es;0
2019;is;il;is;il;0
2019;is;by;is;by;0
2019;is;de;is;de;0
2019;is;gb;is;gb;0
2019;ie;nl;ie;nl;16
2019;ie;it;ie;it;5
2019;ie;ru;ie;ru;8
2019;ie;ch;ie;ch;17
2019;ie;se;ie;se;14
2019;ie;no;ie;no;18
2019;ie;mk;ie;mk;5
2019;ie;az;ie;az;7
2019;ie;au;ie;au;14
2019;ie;is;ie;is;6
2019;ie;cz;ie;cz;0
2019;ie;dk;ie;dk;0
2019;ie;cy;ie;cy;0
2019;ie;mt;ie;mt;0
2019;ie;si;ie;si;0
2019;ie;fr;ie;fr;0
2019;ie;al;ie;al;0
2019;ie;rs;ie;rs;0
2019;ie;sm;ie;sm;0
2019;ie;ee;ie;ee;1
2019;ie;gr;ie;gr;0
2019;ie;es;ie;es;0
2019;ie;il;ie;il;0
2019;ie;by;ie;by;0
2019;ie;de;ie;de;2
2019;ie;gb;ie;gb;3
2019;il;nl;il;nl;14
2019;il;it;il;it;18
2019;il;ru;il;ru;12
2019;il;ch;il;ch;10
2019;il;se;il;se;6
2019;il;no;il;no;10
2019;il;mk;il;mk;0
2019;il;az;il;az;10
2019;il;au;il;au;11
2019;il;is;il;is;0
2019;il;cz;il;cz;1
2019;il;dk;il;dk;1
2019;il;cy;il;cy;0
2019;il;mt;il;mt;4
2019;il;si;il;si;0
2019;il;fr;il;fr;6
2019;il;al;il;al;0
2019;il;rs;il;rs;0
2019;il;sm;il;sm;0
2019;il;ee;il;ee;8
2019;il;gr;il;gr;0
2019;il;es;il;es;5
2019;il;il;il;il;0
2019;il;by;il;by;0
2019;il;de;il;de;0
2019;il;gb;il;gb;0
2019;it;nl;it;nl;5
2019;it;it;it;it;0
2019;it;ru;it;ru;8
2019;it;ch;it;ch;3
2019;it;se;it;se;2
2019;it;no;it;no;10
2019;it;mk;it;mk;10
2019;it;az;it;az;8
2019;it;au;it;au;12
2019;it;is;it;is;7
2019;it;cz;it;cz;4
2019;it;dk;it;dk;16
2019;it;cy;it;cy;0
2019;it;mt;it;mt;8
2019;it;si;it;si;0
2019;it;fr;it;fr;5
2019;it;al;it;al;13
2019;it;rs;it;rs;0
2019;it;sm;it;sm;0
2019;it;ee;it;ee;5
2019;it;gr;it;gr;0
2019;it;es;it;es;0
2019;it;il;it;il;0
2019;it;by;it;by;0
2019;it;de;it;de;0
2019;it;gb;it;gb;0
2019;lv;nl;lv;nl;17
2019;lv;it;lv;it;5
2019;lv;ru;lv;ru;16
2019;lv;ch;lv;ch;1
2019;lv;se;lv;se;10
2019;lv;no;lv;no;8
2019;lv;mk;lv;mk;8
2019;lv;az;lv;az;10
2019;lv;au;lv;au;6
2019;lv;is;lv;is;7
2019;lv;cz;lv;cz;3
2019;lv;dk;lv;dk;7
2019;lv;cy;lv;cy;0
2019;lv;mt;lv;mt;1
2019;lv;si;lv;si;2
2019;lv;fr;lv;fr;0
2019;lv;al;lv;al;0
2019;lv;rs;lv;rs;0
2019;lv;sm;lv;sm;0
2019;lv;ee;lv;ee;15
2019;lv;gr;lv;gr;0
2019;lv;es;lv;es;0
2019;lv;il;lv;il;0
2019;lv;by;lv;by;0
2019;lv;de;lv;de;0
2019;lv;gb;lv;gb;0
2019;lt;nl;lt;nl;19
2019;lt;it;lt;it;13
2019;lt;ru;lt;ru;13
2019;lt;ch;lt;ch;2
2019;lt;se;lt;se;11
2019;lt;no;lt;no;8
2019;lt;mk;lt;mk;0
2019;lt;az;lt;az;15
2019;lt;au;lt;au;3
2019;lt;is;lt;is;12
2019;lt;cz;lt;cz;7
2019;lt;dk;lt;dk;0
2019;lt;cy;lt;cy;0
2019;lt;mt;lt;mt;0
2019;lt;si;lt;si;4
2019;lt;fr;lt;fr;0
2019;lt;al;lt;al;0
2019;lt;rs;lt;rs;0
2019;lt;sm;lt;sm;0
2019;lt;ee;lt;ee;4
2019;lt;gr;lt;gr;0
2019;lt;es;lt;es;0
2019;lt;il;lt;il;0
2019;lt;by;lt;by;0
2019;lt;de;lt;de;5
2019;lt;gb;lt;gb;0
2019;mt;nl;mt;nl;17
2019;mt;it;mt;it;24
2019;mt;ru;mt;ru;14
2019;mt;ch;mt;ch;8
2019;mt;se;mt;se;11
2019;mt;no;mt;no;7
2019;mt;mk;mt;mk;8
2019;mt;az;mt;az;10
2019;mt;au;mt;au;3
2019;mt;is;mt;is;1
2019;mt;cz;mt;cz;0
2019;mt;dk;mt;dk;0
2019;mt;cy;mt;cy;6
2019;mt;mt;mt;mt;0
2019;mt;si;mt;si;0
2019;mt;fr;mt;fr;0
2019;mt;al;mt;al;2
2019;mt;rs;mt;rs;0
2019;mt;sm;mt;sm;1
2019;mt;ee;mt;ee;0
2019;mt;gr;mt;gr;4
2019;mt;es;mt;es;0
2019;mt;il;mt;il;0
2019;mt;by;mt;by;0
2019;mt;de;mt;de;0
2019;mt;gb;mt;gb;0
2019;md;nl;md;nl;9
2019;md;it;md;it;5
2019;md;ru;md;ru;17
2019;md;ch;md;ch;4
2019;md;se;md;se;2
2019;md;no;md;no;10
2019;md;mk;md;mk;12
2019;md;az;md;az;16
2019;md;au;md;au;10
2019;md;is;md;is;1
2019;md;cz;md;cz;10
2019;md;dk;md;dk;4
2019;md;cy;md;cy;0
2019;md;mt;md;mt;1
2019;md;si;md;si;0
2019;md;fr;md;fr;0
2019;md;al;md;al;0
2019;md;rs;md;rs;0
2019;md;sm;md;sm;8
2019;md;ee;md;ee;0
2019;md;gr;md;gr;0
2019;md;es;md;es;0
2019;md;il;md;il;7
2019;md;by;md;by;0
2019;md;de;md;de;0
2019;md;gb;md;gb;0
2019;me;nl;me;nl;1
2019;me;it;me;it;7
2019;me;ru;me;ru;20
2019;me;ch;me;ch;0
2019;me;se;me;se;0
2019;me;no;me;no;0
2019;me;mk;me;mk;13
2019;me;az;me;az;3
2019;me;au;me;au;4
2019;me;is;me;is;2
2019;me;cz;me;cz;1
2019;me;dk;me;dk;3
2019;me;cy;me;cy;5
2019;me;mt;me;mt;6
2019;me;si;me;si;4
2019;me;fr;me;fr;0
2019;me;al;me;al;15
2019;me;rs;me;rs;24
2019;me;sm;me;sm;8
2019;me;ee;me;ee;0
2019;me;gr;me;gr;0
2019;me;es;me;es;0
2019;me;il;me;il;0
2019;me;by;me;by;0
2019;me;de;me;de;0
2019;me;gb;me;gb;0
2019;nl;nl;nl;nl;0
2019;nl;it;nl;it;16
2019;nl;ru;nl;ru;5
2019;nl;ch;nl;ch;16
2019;nl;se;nl;se;20
2019;nl;no;nl;no;12
2019;nl;mk;nl;mk;4
2019;nl;az;nl;az;4
2019;nl;au;nl;au;4
2019;nl;is;nl;is;7
2019;nl;cz;nl;cz;4
2019;nl;dk;nl;dk;12
2019;nl;cy;nl;cy;1
2019;nl;mt;nl;mt;8
2019;nl;si;nl;si;0
2019;nl;fr;nl;fr;0
2019;nl;al;nl;al;0
2019;nl;rs;nl;rs;0
2019;nl;sm;nl;sm;0
2019;nl;ee;nl;ee;0
2019;nl;gr;nl;gr;0
2019;nl;es;nl;es;3
2019;nl;il;nl;il;0
2019;nl;by;nl;by;0
2019;nl;de;nl;de;0
2019;nl;gb;nl;gb;0
2019;mk;nl;mk;nl;14
2019;mk;it;mk;it;15
2019;mk;ru;mk;ru;6
2019;mk;ch;mk;ch;7
2019;mk;se;mk;se;0
2019;mk;no;mk;no;5
2019;mk;mk;mk;mk;0
2019;mk;az;mk;az;5
2019;mk;au;mk;au;10
2019;mk;is;mk;is;2
2019;mk;cz;mk;cz;0
2019;mk;dk;mk;dk;0
2019;mk;cy;mk;cy;1
2019;mk;mt;mk;mt;11
2019;mk;si;mk;si;2
2019;mk;fr;mk;fr;0
2019;mk;al;mk;al;20
2019;mk;rs;mk;rs;10
2019;mk;sm;mk;sm;8
2019;mk;ee;mk;ee;0
2019;mk;gr;mk;gr;0
2019;mk;es;mk;es;0
2019;mk;il;mk;il;0
2019;mk;by;mk;by;0
2019;mk;de;mk;de;0
2019;mk;gb;mk;gb;0
2019;no;nl;no;nl;15
2019;no;it;no;it;10
2019;no;ru;no;ru;1
2019;no;ch;no;ch;12
2019;no;se;no;se;20
2019;no;no;no;no;0
2019;no;mk;no;mk;10
2019;no;az;no;az;8
2019;no;au;no;au;4
2019;no;is;no;is;10
2019;no;cz;no;cz;12
2019;no;dk;no;dk;9
2019;no;cy;no;cy;1
2019;no;mt;no;mt;0
2019;no;si;no;si;0
2019;no;fr;no;fr;0
2019;no;al;no;al;0
2019;no;rs;no;rs;0
2019;no;sm;no;sm;0
2019;no;ee;no;ee;2
2019;no;gr;no;gr;0
2019;no;es;no;es;0
2019;no;il;no;il;0
2019;no;by;no;by;0
2019;no;de;no;de;0
2019;no;gb;no;gb;2
2019;pl;nl;pl;nl;10
2019;pl;it;pl;it;7
2019;pl;ru;pl;ru;3
2019;pl;ch;pl;ch;5
2019;pl;se;pl;se;0
2019;pl;no;pl;no;9
2019;pl;mk;pl;mk;8
2019;pl;az;pl;az;4
2019;pl;au;pl;au;18
2019;pl;is;pl;is;15
2019;pl;cz;pl;cz;1
2019;pl;dk;pl;dk;5
2019;pl;cy;pl;cy;0
2019;pl;mt;pl;mt;4
2019;pl;si;pl;si;14
2019;pl;fr;pl;fr;6
2019;pl;al;pl;al;0
2019;pl;rs;pl;rs;7
2019;pl;sm;pl;sm;0
2019;pl;ee;pl;ee;0
2019;pl;gr;pl;gr;0
2019;pl;es;pl;es;0
2019;pl;il;pl;il;0
2019;pl;by;pl;by;0
2019;pl;de;pl;de;0
2019;pl;gb;pl;gb;0
2019;pt;nl;pt;nl;20
2019;pt;it;pt;it;13
2019;pt;ru;pt;ru;10
2019;pt;ch;pt;ch;6
2019;pt;se;pt;se;2
2019;pt;no;pt;no;10
2019;pt;mk;pt;mk;5
2019;pt;az;pt;az;8
2019;pt;au;pt;au;11
2019;pt;is;pt;is;3
2019;pt;cz;pt;cz;10
2019;pt;dk;pt;dk;1
2019;pt;cy;pt;cy;0
2019;pt;mt;pt;mt;0
2019;pt;si;pt;si;3
2019;pt;fr;pt;fr;2
2019;pt;al;pt;al;0
2019;pt;rs;pt;rs;0
2019;pt;sm;pt;sm;0
2019;pt;ee;pt;ee;0
2019;pt;gr;pt;gr;0
2019;pt;es;pt;es;12
2019;pt;il;pt;il;0
2019;pt;by;pt;by;0
2019;pt;de;pt;de;0
2019;pt;gb;pt;gb;0
2019;ro;nl;ro;nl;17
2019;ro;it;ro;it;8
2019;ro;ru;ro;ru;13
2019;ro;ch;ro;ch;14
2019;ro;se;ro;se;1
2019;ro;no;ro;no;4
2019;ro;mk;ro;mk;7
2019;ro;az;ro;az;16
2019;ro;au;ro;au;14
2019;ro;is;ro;is;5
2019;ro;cz;ro;cz;8
2019;ro;dk;ro;dk;0
2019;ro;cy;ro;cy;0
2019;ro;mt;ro;mt;0
2019;ro;si;ro;si;0
2019;ro;fr;ro;fr;1
2019;ro;al;ro;al;2
2019;ro;rs;ro;rs;3
2019;ro;sm;ro;sm;0
2019;ro;ee;ro;ee;0
2019;ro;gr;ro;gr;0
2019;ro;es;ro;es;0
2019;ro;il;ro;il;3
2019;ro;by;ro;by;0
2019;ro;de;ro;de;0
2019;ro;gb;ro;gb;0
2019;ru;nl;ru;nl;5
2019;ru;it;ru;it;1
2019;ru;ru;ru;ru;0
2019;ru;ch;ru;ch;2
2019;ru;se;ru;se;0
2019;ru;no;ru;no;10
2019;ru;mk;ru;mk;4
2019;ru;az;ru;az;24
2019;ru;au;ru;au;4
2019;ru;is;ru;is;9
2019;ru;cz;ru;cz;0
2019;ru;dk;ru;dk;0
2019;ru;cy;ru;cy;8
2019;ru;mt;ru;mt;6
2019;ru;si;ru;si;6
2019;ru;fr;ru;fr;0
2019;ru;al;ru;al;3
2019;ru;rs;ru;rs;3
2019;ru;sm;ru;sm;5
2019;ru;ee;ru;ee;0
2019;ru;gr;ru;gr;10
2019;ru;es;ru;es;1
2019;ru;il;ru;il;0
2019;ru;by;ru;by;15
2019;ru;de;ru;de;0
2019;ru;gb;ru;gb;0
2019;sm;nl;sm;nl;9
2019;sm;it;sm;it;20
2019;sm;ru;sm;ru;22
2019;sm;ch;sm;ch;7
2019;sm;se;sm;se;0
2019;sm;no;sm;no;3
2019;sm;mk;sm;mk;1
2019;sm;az;sm;az;8
2019;sm;au;sm;au;0
2019;sm;is;sm;is;8
2019;sm;cz;sm;cz;0
2019;sm;dk;sm;dk;0
2019;sm;cy;sm;cy;12
2019;sm;mt;sm;mt;0
2019;sm;si;sm;si;0
2019;sm;fr;sm;fr;0
2019;sm;al;sm;al;7
2019;sm;rs;sm;rs;0
2019;sm;sm;sm;sm;0
2019;sm;ee;sm;ee;0
2019;sm;gr;sm;gr;18
2019;sm;es;sm;es;0
2019;sm;il;sm;il;1
2019;sm;by;sm;by;0
2019;sm;de;sm;de;0
2019;sm;gb;sm;gb;0
2019;rs;nl;rs;nl;3
2019;rs;it;rs;it;17
2019;rs;ru;rs;ru;8
2019;rs;ch;rs;ch;11
2019;rs;se;rs;se;8
2019;rs;no;rs;no;4
2019;rs;mk;rs;mk;24
2019;rs;az;rs;az;3
2019;rs;au;rs;au;7
2019;rs;is;rs;is;5
2019;rs;cz;rs;cz;4
2019;rs;dk;rs;dk;2
2019;rs;cy;rs;cy;0
2019;rs;mt;rs;mt;0
2019;rs;si;rs;si;10
2019;rs;fr;rs;fr;1
2019;rs;al;rs;al;0
2019;rs;rs;rs;rs;0
2019;rs;sm;rs;sm;1
2019;rs;ee;rs;ee;6
2019;rs;gr;rs;gr;0
2019;rs;es;rs;es;2
2019;rs;il;rs;il;0
2019;rs;by;rs;by;0
2019;rs;de;rs;de;0
2019;rs;gb;rs;gb;0
2019;si;nl;si;nl;11
2019;si;it;si;it;16
2019;si;ru;si;ru;0
2019;si;ch;si;ch;9
2019;si;se;si;se;7
2019;si;no;si;no;6
2019;si;mk;si;mk;14
2019;si;az;si;az;10
2019;si;au;si;au;2
2019;si;is;si;is;7
2019;si;cz;si;cz;12
2019;si;dk;si;dk;7
2019;si;cy;si;cy;0
2019;si;mt;si;mt;1
2019;si;si;si;si;0
2019;si;fr;si;fr;3
2019;si;al;si;al;0
2019;si;rs;si;rs;10
2019;si;sm;si;sm;0
2019;si;ee;si;ee;1
2019;si;gr;si;gr;0
2019;si;es;si;es;0
2019;si;il;si;il;0
2019;si;by;si;by;0
2019;si;de;si;de;0
2019;si;gb;si;gb;0
2019;es;nl;es;nl;16
2019;es;it;es;it;16
2019;es;ru;es;ru;4
2019;es;ch;es;ch;13
2019;es;se;es;se;18
2019;es;no;es;no;7
2019;es;mk;es;mk;0
2019;es;az;es;az;8
2019;es;au;es;au;15
2019;es;is;es;is;3
2019;es;cz;es;cz;6
2019;es;dk;es;dk;0
2019;es;cy;es;cy;5
2019;es;mt;es;mt;0
2019;es;si;es;si;1
2019;es;fr;es;fr;4
2019;es;al;es;al;0
2019;es;rs;es;rs;0
2019;es;sm;es;sm;0
2019;es;ee;es;ee;0
2019;es;gr;es;gr;0
2019;es;es;es;es;0
2019;es;il;es;il;0
2019;es;by;es;by;0
2019;es;de;es;de;0
2019;es;gb;es;gb;0
2019;se;nl;se;nl;18
2019;se;it;se;it;12
2019;se;ru;se;ru;3
2019;se;ch;se;ch;11
2019;se;se;se;se;0
2019;se;no;se;no;16
2019;se;mk;se;mk;2
2019;se;az;se;az;8
2019;se;au;se;au;11
2019;se;is;se;is;8
2019;se;cz;se;cz;1
2019;se;dk;se;dk;7
2019;se;cy;se;cy;7
2019;se;mt;se;mt;2
2019;se;si;se;si;0
2019;se;fr;se;fr;0
2019;se;al;se;al;0
2019;se;rs;se;rs;0
2019;se;sm;se;sm;0
2019;se;ee;se;ee;10
2019;se;gr;se;gr;0
2019;se;es;se;es;0
2019;se;il;se;il;0
2019;se;by;se;by;0
2019;se;de;se;de;0
2019;se;gb;se;gb;0
2019;ch;nl;ch;nl;16
2019;ch;it;ch;it;17
2019;ch;ru;ch;ru;3
2019;ch;ch;ch;ch;0
2019;ch;se;ch;se;12
2019;ch;no;ch;no;15
2019;ch;mk;ch;mk;14
2019;ch;az;ch;az;0
2019;ch;au;ch;au;4
2019;ch;is;ch;is;0
2019;ch;cz;ch;cz;0
2019;ch;dk;ch;dk;1
2019;ch;cy;ch;cy;0
2019;ch;mt;ch;mt;0
2019;ch;si;ch;si;0
2019;ch;fr;ch;fr;5
2019;ch;al;ch;al;10
2019;ch;rs;ch;rs;7
2019;ch;sm;ch;sm;0
2019;ch;ee;ch;ee;0
2019;ch;gr;ch;gr;0
2019;ch;es;ch;es;5
2019;ch;il;ch;il;0
2019;ch;by;ch;by;0
2019;ch;de;ch;de;6
2019;ch;gb;ch;gb;1
2019;gb;nl;gb;nl;10
2019;gb;it;gb;it;0
2019;gb;ru;gb;ru;4
2019;gb;ch;gb;ch;12
2019;gb;se;gb;se;15
2019;gb;no;gb;no;12
2019;gb;mk;gb;mk;12
2019;gb;az;gb;az;10
2019;gb;au;gb;au;18
2019;gb;is;gb;is;8
2019;gb;cz;gb;cz;1
2019;gb;dk;gb;dk;9
2019;gb;cy;gb;cy;1
2019;gb;mt;gb;mt;0
2019;gb;si;gb;si;0
2019;gb;fr;gb;fr;2
2019;gb;al;gb;al;0
2019;gb;rs;gb;rs;0
2019;gb;sm;gb;sm;0
2019;gb;ee;gb;ee;0
2019;gb;gr;gb;gr;0
2019;gb;es;gb;es;2
2019;gb;il;gb;il;0
2019;gb;by;gb;by;0
2019;gb;de;gb;de;0
2019;gb;gb;gb;gb;0
2021;al;it;al;it;14
2021;al;fr;al;fr;16
2021;al;ch;al;ch;24
2021;al;is;al;is;0
2021;al;ua;al;ua;4
2021;al;fi;al;fi;6
2021;al;mt;al;mt;8
2021;al;lt;al;lt;0
2021;al;ru;al;ru;0
2021;al;gr;al;gr;14
2021;al;bg;al;bg;5
2021;al;pt;al;pt;0
2021;al;md;al;md;7
2021;al;se;al;se;1
2021;al;rs;al;rs;1
2021;al;cy;al;cy;9
2021;al;il;al;il;0
2021;al;no;al;no;0
2021;al;be;al;be;0
2021;al;az;al;az;2
2021;al;al;al;al;0
2021;al;sm;al;sm;5
2021;al;nl;al;nl;0
2021;al;es;al;es;0
2021;al;de;al;de;0
2021;al;gb;al;gb;0
2021;au;it;au;it;13
2021;au;fr;au;fr;11
2021;au;ch;au;ch;15
2021;au;is;au;is;20
2021;au;ua;au;ua;15
2021;au;fi;au;fi;3
2021;au;mt;au;mt;20
2021;au;lt;au;lt;6
2021;au;ru;au;ru;1
2021;au;gr;au;gr;0
2021;au;bg;au;bg;2
2021;au;pt;au;pt;0
2021;au;md;au;md;0
2021;au;se;au;se;0
2021;au;rs;au;rs;2
2021;au;cy;au;cy;4
2021;au;il;au;il;0
2021;au;no;au;no;1
2021;au;be;au;be;0
2021;au;az;au;az;0
2021;au;al;au;al;0
2021;au;sm;au;sm;0
2021;au;nl;au;nl;3
2021;au;es;au;es;0
2021;au;de;au;de;0
2021;au;gb;au;gb;0
2021;at;it;at;it;14
2021;at;fr;at;fr;14
2021;at;ch;at;ch;15
2021;at;is;at;is;22
2021;at;ua;at;ua;7
2021;at;fi;at;fi;5
2021;at;mt;at;mt;6
2021;at;lt;at;lt;3
2021;at;ru;at;ru;0
2021;at;gr;at;gr;0
2021;at;bg;at;bg;5
2021;at;pt;at;pt;7
2021;at;md;at;md;0
2021;at;se;at;se;0
2021;at;rs;at;rs;12
2021;at;cy;at;cy;0
2021;at;il;at;il;0
2021;at;no;at;no;1
2021;at;be;at;be;0
2021;at;az;at;az;0
2021;at;al;at;al;0
2021;at;sm;at;sm;0
2021;at;nl;at;nl;3
2021;at;es;at;es;0
2021;at;de;at;de;2
2021;at;gb;at;gb;0
2021;az;it;az;it;10
2021;az;fr;az;fr;6
2021;az;ch;az;ch;4
2021;az;is;az;is;0
2021;az;ua;az;ua;14
2021;az;fi;az;fi;5
2021;az;mt;az;mt;7
2021;az;lt;az;lt;0
2021;az;ru;az;ru;18
2021;az;gr;az;gr;10
2021;az;bg;az;bg;1
2021;az;pt;az;pt;2
2021;az;md;az;md;9
2021;az;se;az;se;5
2021;az;rs;az;rs;0
2021;az;cy;az;cy;0
2021;az;il;az;il;12
2021;az;no;az;no;7
2021;az;be;az;be;3
2021;az;az;az;az;0
2021;az;al;az;al;0
2021;az;sm;az;sm;3
2021;az;nl;az;nl;0
2021;az;es;az;es;0
2021;az;de;az;de;0
2021;az;gb;az;gb;0
2021;be;it;be;it;10
2021;be;fr;be;fr;12
2021;be;ch;be;ch;16
2021;be;is;be;is;8
2021;be;ua;be;ua;20
2021;be;fi;be;fi;14
2021;be;mt;be;mt;7
2021;be;lt;be;lt;7
2021;be;ru;be;ru;7
2021;be;gr;be;gr;0
2021;be;bg;be;bg;6
2021;be;pt;be;pt;1
2021;be;md;be;md;0
2021;be;se;be;se;7
2021;be;rs;be;rs;0
2021;be;cy;be;cy;0
2021;be;il;be;il;0
2021;be;no;be;no;1
2021;be;be;be;be;0
2021;be;az;be;az;0
2021;be;al;be;al;0
2021;be;sm;be;sm;0
2021;be;nl;be;nl;0
2021;be;es;be;es;0
2021;be;de;be;de;0
2021;be;gb;be;gb;0
2021;bg;it;bg;it;22
2021;bg;fr;bg;fr;17
2021;bg;ch;bg;ch;3
2021;bg;is;bg;is;0
2021;bg;ua;bg;ua;6
2021;bg;fi;bg;fi;9
2021;bg;mt;bg;mt;5
2021;bg;lt;bg;lt;0
2021;bg;ru;bg;ru;7
2021;bg;gr;bg;gr;10
2021;bg;bg;bg;bg;0
2021;bg;pt;bg;pt;6
2021;bg;md;bg;md;12
2021;bg;se;bg;se;1
2021;bg;rs;bg;rs;5
2021;bg;cy;bg;cy;0
2021;bg;il;bg;il;3
2021;bg;no;bg;no;0
2021;bg;be;bg;be;0
2021;bg;az;bg;az;4
2021;bg;al;bg;al;0
2021;bg;sm;bg;sm;0
2021;bg;nl;bg;nl;2
2021;bg;es;bg;es;4
2021;bg;de;bg;de;0
2021;bg;gb;bg;gb;0
2021;hr;it;hr;it;22
2021;hr;fr;hr;fr;13
2021;hr;ch;hr;ch;13
2021;hr;is;hr;is;14
2021;hr;ua;hr;ua;8
2021;hr;fi;hr;fi;6
2021;hr;mt;hr;mt;3
2021;hr;lt;hr;lt;2
2021;hr;ru;hr;ru;7
2021;hr;gr;hr;gr;0
2021;hr;bg;hr;bg;0
2021;hr;pt;hr;pt;1
2021;hr;md;hr;md;0
2021;hr;se;hr;se;0
2021;hr;rs;hr;rs;19
2021;hr;cy;hr;cy;0
2021;hr;il;hr;il;5
2021;hr;no;hr;no;0
2021;hr;be;hr;be;0
2021;hr;az;hr;az;2
2021;hr;al;hr;al;1
2021;hr;sm;hr;sm;0
2021;hr;nl;hr;nl;0
2021;hr;es;hr;es;0
2021;hr;de;hr;de;0
2021;hr;gb;hr;gb;0
2021;cy;it;cy;it;18
2021;cy;fr;cy;fr;15
2021;cy;ch;cy;ch;2
2021;cy;is;cy;is;0
2021;cy;ua;cy;ua;6
2021;cy;fi;cy;fi;7
2021;cy;mt;cy;mt;11
2021;cy;lt;cy;lt;5
2021;cy;ru;cy;ru;9
